Bangladesch,Srimangal,0.5,0.625,0.5,0.875,0.75,0.375,0.5,0.375,0.375,0.5,0.5,0.375
Barbados,Bridgetown,0.3,0.6,0.6,0.7,0.9,0.7,0.5,0.7,0.5,0.4,0.3,0.2
Belgien,Antwerpen,0.0,0.125,0.625,0.625,0.875,1.0,0.875,0.875,0.75,0.375,0.0,0.0
Belgien,Brüssel,0.0,0.125,0.625,0.625,0.875,1.0,0.875,0.875,0.75,0.375,0.0,0.0
Belgien,Gent,0.125,0.375,0.5,0.625,0.75,0.75,1.0,1.0,0.625,0.625,0.125,0.125
Belgien,Oostende,0.125,0.125,0.375,0.5,0.75,0.875,0.875,0.75,0.875,0.625,0.25,0.125
Belize,Belize City,0.2,0.5,0.7,0.8,0.9,0.8,0.7,0.8,0.5,0.3,0.2,0.2
Benin,Bohicon,1.0,1.0,0.6666666666666666,0.8333333333333334,0.5,0.0,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,1.0,1.0
Benin,Cotonou,0.625,0.875,0.875,0.875,0.625,0.125,0.125,0.125,0.0,0.25,0.75,0.875
Benin,Kandi,0.8333333333333334,1.0,0.6666666666666666,0.6666666666666666,0.5,0.16666666666666666,0.0,0.0,0.0,0.5,1.0,0.8333333333333334
Benin,Savé,1.0,1.0,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.8333333333333334,1.0
Bolivien,Cochabamba,0.25,0.25,0.375,0.625,0.75,0.625,0.75,1.0,0.875,0.875,0.875,0.75
Bolivien,La Paz,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.5,1.0,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5
Bolivien,La Paz - El Alto,0.125,0.125,0.125,0.375,0.875,0.75,0.75,0.875,0.75,0.625,0.5,0.5
Bolivien,La Quiaca / Anden Prov. Jujuy,0.25,0.125,0.25,0.5,0.75,0.5,0.625,0.75,0.625,0.75,0.75,0.375
