Brazil,Campinas Sao Paulo,0.25,0.375,0.625,0.625,0.5,0.5,0.75,0.75,0.5,0.625,0.625,0.25
Brazil,Caxias Maranhao,0.25,0.125,0.125,0.0,0.25,0.625,0.75,1.0,1.0,0.875,0.75,0.625
Brazil,Cobija Prov. Pando,0.5,0.25,0.5,0.5,0.375,0.625,0.75,1.0,1.0,0.875,0.625,0.5
Brazil,Curitiba Paraná,0.625,0.5,0.375,0.5,0.625,0.5,0.625,0.625,0.375,0.375,0.75,0.75
Brazil,Fernando de Noronha Insel,0.625,0.75,0.375,0.25,0.125,0.25,0.25,0.375,0.75,0.875,0.875,1.0
Brazil,Florianópolis Santa Catarina,0.75,0.5,0.75,0.5,0.75,0.375,0.5,0.625,0.25,0.375,0.625,0.75
Brazil,Fortaleza,0.5,0.3,0.2,0.3,0.5,0.7,0.5,0.7,0.8,0.8,1.0,0.9
Brazil,Fortaleza Ceará,0.625,0.25,0.125,0.125,0.0,0.5,0.375,0.75,0.75,1.0,1.0,0.75
Brazil,Macapá Amapá,0.125,0.125,0.0,0.0,0.25,0.5,0.5,0.875,1.0,1.0,1.0,0.625
Brazil,Manaus Amazonas,0.125,0.0,0.0,0.0,0.375,0.625,0.875,1.0,1.0,0.875,0.625,0.5
Brazil,Natal,1.0,0.7,0.7,0.7,0.3,0.3,0.0,0.2,0.4,0.8,1.0,1.0
Brazil,Porto Alegre,1.0,0.875,0.875,0.625,0.375,0.0,0.125,0.0,0.375,0.375,0.75,1.0
Brazil,Porto Alegre Rio Grande do Sul,0.8,1.0,0.8,0.7,0.5,0.1,0.0,0.0,0.3,0.6,0.8,0.9
Brazil,Recife,1.0,0.7,0.7,0.7,0.3,0.3,0.0,0.2,0.4,0.8,1.0,1.0
Brazil,Recife-Curado Pernambuco,1.0,0.8,0.6,0.5,0.3,0.2,0.0,0.2,0.3,0.7,1.0,1.0
Brazil,Rio de Janeiro,0.9,0.8,0.6,0.6,0.6,0.5,0.6,0.6,0.2,0.3,0.5,0.6
Brazil,Salvador Bahía,1.0,0.9,0.9,0.3,0.3,0.1,0.1,0.4,0.4,0.6,0.6,0.7
Brazil,São Luis Maranhao,0.375,0.0,0.0,0.0,0.125,0.5,0.5,0.75,1.0,1.0,1.0,0.75
Brazil,Sao Paulo,0.625,0.5,0.625,0.875,0.5,0.5,0.625,0.625,0.375,0.375,0.5,0.625
